SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
CH1,China,Hong Kong S.A.R.,Pressures on Biodiversity,7.0,7.346938775510204,0.5170963044620378,9,7
CHL,Chile,Chile,Pressures on Biodiversity,5.0,4.892615660057521,1.123775765427312,9,2
TCD,Chad,Chad,Pressures on Biodiversity,2.0,2.6560990023290576,1.570265775806376,7,1
CAF,Central African Republic,Central African Republic,Pressures on Biodiversity,3.0,2.9951114142792177,1.7738860079966963,7,1
CPV,Cabo Verde,Cabo Verde,Pressures on Biodiversity,3.0,3.0,0.0,3,3
CAN,Canada,Canada,Pressures on Biodiversity,3.0,4.0633119340140125,1.8923465939882105,10,1
CMR,Cameroon,Cameroon,Pressures on Biodiversity,6.0,5.360853948500026,1.1785298057013918,8,2
KHM,Cambodia,Cambodia,Pressures on Biodiversity,7.0,6.660401002506266,1.6504608119639101,10,2
MMR,Myanmar,Myanmar,Pressures on Biodiversity,6.0,5.614773010725867,1.2611626864271948,8,3
BDI,Burundi,Burundi,Pressures on Biodiversity,5.0,4.885087719298245,0.8023794062683628,7,3
BFA,Burkina Faso,Burkina Faso,Pressures on Biodiversity,5.0,4.975646371976647,0.8372523840995211,8,2
BGR,Bulgaria,Bulgaria,Pressures on Biodiversity,7.0,6.447853463079565,0.7894552078353358,10,4
BRN,Brunei,Brunei,Pressures on Biodiversity,3.0,3.9237288135593222,1.309397452712422,7,3
BRA,Brazil,Brazil,Pressures on Biodiversity,6.0,5.91302027181331,1.0671810569374955,10,2
BWA,Botswana,Botswana,Pressures on Biodiversity,3.0,3.1419774806474314,0.48351140802313614,7,1
BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Pressures on Biodiversity,5.0,4.626752197671656,1.4171192827929548,7,2
BOL,Bolivia,Bolivia,Pressures on Biodiversity,4.0,4.512651000661098,1.3298123037212595,10,3
BTN,Bhutan,Bhutan,Pressures on Biodiversity,4.0,3.6248230297310053,2.095043962910937,10,1
BEN,Benin,Benin,Pressures on Biodiversity,6.0,6.265220851571827,0.9020316420933334,8,2
BLZ,Belize,Belize,Pressures on Biodiversity,5.0,5.123326959847036,0.436274448086616,7,1
BEL,Belgium,Belgium,Pressures on Biodiversity,7.0,6.761591478696742,0.8528242765330847,10,4
BLR,Belarus,Belarus,Pressures on Biodiversity,6.0,6.35348552792499,0.956534523918994,10,3
BRB,Barbados,Barbados,Pressures on Biodiversity,4.0,4.1875,0.3903123748998999,5,4
BGD,Bangladesh,Bangladesh,Pressures on Biodiversity,5.0,5.6077307466196356,1.7899727796369536,9,4
BHR,Bahrain,Bahrain,Pressures on Biodiversity,3.0,3.3793103448275863,0.5517241379310345,5,3
BHS,The Bahamas,The Bahamas,Pressures on Biodiversity,4.0,5.09190031152648,1.2238402111126891,7,4
AZE,Azerbaijan,Azerbaijan,Pressures on Biodiversity,6.0,5.772288381074992,1.0516733076064761,10,1
AUT,Austria,Austria,Pressures on Biodiversity,5.0,5.560615862336654,0.7066813707564839,8,4
AU1,Australia,Australia,Pressures on Biodiversity,5.0,5.056974479200226,1.6339162259392785,10,3
ARM,Armenia,Armenia,Pressures on Biodiversity,6.0,6.202537593984962,0.63708478184884,7,5
ARG,Argentina,Argentina,Pressures on Biodiversity,5.0,4.981793687665279,0.8823915503792603,10,2
ATG,Antigua and Barbuda,Antigua and Barbuda,Pressures on Biodiversity,3.0,3.75,0.9937303457175896,6,3
AGO,Angola,Angola,Pressures on Biodiversity,4.0,3.7146990846057255,1.8648016677268278,10,1
AND,Andorra,Andorra,Pressures on Biodiversity,7.0,6.9714285714285715,0.16659862556700858,7,6
DZA,Algeria,Algeria,Pressures on Biodiversity,4.0,4.069832380075996,0.7726425688668805,10,1
ALB,Albania,Albania,Pressures on Biodiversity,5.0,5.177257525083612,0.921484670616689,10,3
AFG,Afghanistan,Afghanistan,Pressures on Biodiversity,4.0,3.9916504456510604,1.5721659320145471,8,1
KAS,Kashmir,Siachen Glacier,Pressures on Biodiversity,5.0,4.924242424242424,0.36142001339019886,5,3
NL1,Netherlands,Sint Maarten,Pressures on Biodiversity,2.0,2.0,0.0,2,2
TUV,Tuvalu,Tuvalu,Pressures on Biodiversity,--,--,--,--,--
