SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
NPL,Nepal,Nepal,Key Biodiversity Areas,8.0,6.909834004024145,2.333821805090991,10,1
NRU,Nauru,Nauru,Key Biodiversity Areas,5.0,5.0,0.0,5,5
NAM,Namibia,Namibia,Key Biodiversity Areas,1.0,3.5588599138997474,3.357824918029284,10,1
MOZ,Mozambique,Mozambique,Key Biodiversity Areas,5.0,4.807880829157425,3.1628841485709054,10,1
MAR,Morocco,Morocco,Key Biodiversity Areas,3.0,4.274960088419501,2.600098817354061,10,1
SAH,Western Sahara,Western Sahara,Key Biodiversity Areas,1.0,1.4792074896581755,1.5442006659658936,8,1
MNE,Montenegro,Montenegro,Key Biodiversity Areas,5.0,5.436500470366886,2.565687139975364,10,1
MNG,Mongolia,Mongolia,Key Biodiversity Areas,3.0,3.8045577249939297,2.8067132692835552,10,1
MDA,Moldova,Moldova,Key Biodiversity Areas,3.0,3.2808241940844134,2.374234658724538,8,1
MCO,Monaco,Monaco,Key Biodiversity Areas,1.0,1.0,0.0,1,1
MEX,Mexico,Mexico,Key Biodiversity Areas,6.0,5.964687241386271,2.9154144004707225,10,1
MUS,Mauritius,Mauritius,Key Biodiversity Areas,6.0,6.0,0.0,6,6
MRT,Mauritania,Mauritania,Key Biodiversity Areas,1.0,1.73325931159786,1.7478970062236072,10,1
MLT,Malta,Malta,Key Biodiversity Areas,8.0,8.0,0.0,8,8
MLI,Mali,Mali,Key Biodiversity Areas,1.0,1.7811951093507836,1.9061313569045026,10,1
MDV,Maldives,Maldives,Key Biodiversity Areas,3.0,3.0,0.0,3,3
MYS,Malaysia,Malaysia,Key Biodiversity Areas,7.0,6.47893859203944,2.3098007618122143,10,1
MWI,Malawi,Malawi,Key Biodiversity Areas,7.0,6.5403926009815025,1.9820759668659778,10,1
MDG,Madagascar,Madagascar,Key Biodiversity Areas,6.0,6.440133946065334,2.131570096447702,10,1
MKD,North Macedonia,North Macedonia,Key Biodiversity Areas,8.0,7.151132174828858,1.6787280889851768,10,3
LUX,Luxembourg,Luxembourg,Key Biodiversity Areas,6.0,5.908045977011494,0.5244705538643601,7,3
LTU,Lithuania,Lithuania,Key Biodiversity Areas,3.0,3.1955247098240998,2.099833113711241,10,1
LIE,Liechtenstein,Liechtenstein,Key Biodiversity Areas,1.0,1.0,0.0,1,1
LBY,Libya,Libya,Key Biodiversity Areas,1.0,1.8254680255191569,2.150285666980418,10,1
LBR,Liberia,Liberia,Key Biodiversity Areas,8.0,6.56959842325696,2.9453881357340936,10,1
LSO,Lesotho,Lesotho,Key Biodiversity Areas,6.0,5.039663461538462,2.564010133299972,8,1
LBN,Lebanon,Lebanon,Key Biodiversity Areas,8.0,7.878489326765189,0.44942621726255505,8,6
LVA,Latvia,Latvia,Key Biodiversity Areas,3.0,3.1510607575252694,2.2094220645073737,10,1
LAO,Laos,Laos,Key Biodiversity Areas,8.0,6.545548266166823,2.5930005188910674,10,1
KGZ,Kyrgyzstan,Kyrgyzstan,Key Biodiversity Areas,3.0,3.6083967922366735,2.4258168706029637,10,1
KWT,Kuwait,Kuwait,Key Biodiversity Areas,5.0,4.19730010384216,2.57443961585634,8,1
KIR,Kiribati,Kiribati,Key Biodiversity Areas,8.0,6.536585365853658,1.9011878312102515,8,3
KEN,Kenya,Kenya,Key Biodiversity Areas,6.0,5.431920359666025,2.804515530194794,10,1
JOR,Jordan,Jordan,Key Biodiversity Areas,6.0,5.851531814611155,2.479521707318418,10,1
JPN,Japan,Japan,Key Biodiversity Areas,8.0,7.209053630296696,1.1779602285350468,10,1
JAM,Jamaica,Jamaica,Key Biodiversity Areas,8.0,7.968441814595661,0.17482066908213287,8,7
ITA,Italy,Italy,Key Biodiversity Areas,3.0,3.64525068212824,2.485540817084508,10,1
IS1,Israel,Palestine,Key Biodiversity Areas,8.0,7.643243243243243,0.7441812263081362,8,6
IRL,Ireland,Ireland,Key Biodiversity Areas,3.0,3.2928927680798004,2.206513676472778,6,1
IRQ,Iraq,Iraq,Key Biodiversity Areas,6.0,4.510379165070854,2.6478978405167597,10,1
IRN,Iran,Iran,Key Biodiversity Areas,1.0,3.3134337668818814,2.850327381085278,10,1
IDN,Indonesia,Indonesia,Key Biodiversity Areas,6.0,5.698658135608282,2.713057137938151,10,1
IND,India,India,Key Biodiversity Areas,6.0,4.466511689944933,2.677932095044172,10,1
ISL,Iceland,Iceland,Key Biodiversity Areas,6.0,6.01344233281362,1.3519489159983331,8,1
HUN,Hungary,Hungary,Key Biodiversity Areas,6.0,5.724878396013762,2.1853542693935606,10,1
HND,Honduras,Honduras,Key Biodiversity Areas,6.0,6.899411764705882,1.7622066289169518,10,1
HTI,Haiti,Haiti,Key Biodiversity Areas,8.0,7.512738853503185,0.8128134761980337,8,6
GUY,Guyana,Guyana,Key Biodiversity Areas,1.0,3.0667932536579916,2.658492345657019,10,1
GNB,Guinea-Bissau,Guinea-Bissau,Key Biodiversity Areas,6.0,5.503202846975089,2.936000085718168,10,1
GIN,Guinea,Guinea,Key Biodiversity Areas,3.0,3.467302066622629,2.544905191424267,9,1
GTM,Guatemala,Guatemala,Key Biodiversity Areas,8.0,8.601505288852726,1.3520280445956612,10,3
GRD,Grenada,Grenada,Key Biodiversity Areas,8.0,7.923076923076923,0.2664693550105965,8,7
GRC,Greece,Greece,Key Biodiversity Areas,6.0,6.174177159266622,1.7380448601580634,10,1
GHA,Ghana,Ghana,Key Biodiversity Areas,6.0,5.067818110850898,2.5378452110169825,10,1
DEU,Germany,Germany,Key Biodiversity Areas,6.0,5.245542778774133,2.146975811651438,10,1
GEO,Georgia,Georgia,Key Biodiversity Areas,8.0,7.313127486266338,1.2935646057028072,10,1
GMB,Gambia,Gambia,Key Biodiversity Areas,4.0,4.602649006622516,2.4721302274255517,10,1
