SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
TUR,Turkey,Turkey,Ecosystem Condition,7.0,6.70031894692207,1.607487896985313,10,2
TUN,Tunisia,Tunisia,Ecosystem Condition,6.0,5.883143959136871,1.607861575137211,8,3
TTO,Trinidad and Tobago,Trinidad and Tobago,Ecosystem Condition,4.0,4.027522935779817,0.23299862567339988,6,3
TON,Tonga,Tonga,Ecosystem Condition,5.0,5.0,0.0,5,5
TGO,Togo,Togo,Ecosystem Condition,7.0,5.927028128821851,1.8491784885111127,9,3
TLS,East Timor,East Timor,Ecosystem Condition,3.0,3.4608150470219434,0.6607210559341804,6,3
THA,Thailand,Thailand,Ecosystem Condition,6.0,5.901401186280409,1.6580313398926847,10,2
TZA,United Republic of Tanzania,United Republic of Tanzania,Ecosystem Condition,3.0,3.1460226565417653,1.6087382534353716,10,1
TJK,Tajikistan,Tajikistan,Ecosystem Condition,6.0,5.952351612240706,2.3293666474027694,10,2
TWN,Taiwan,Taiwan,Ecosystem Condition,7.0,7.015025041736227,0.1644442655033625,9,6
SYR,Syria,Syria,Ecosystem Condition,7.0,6.886260001720726,1.6717571791164691,10,4
CHE,Switzerland,Switzerland,Ecosystem Condition,7.0,6.83829096809086,0.5012957787503814,8,6
SWE,Sweden,Sweden,Ecosystem Condition,5.0,4.952996800017716,1.9590253986093724,10,1
SWZ,eSwatini,eSwatini,Ecosystem Condition,8.0,7.694915254237288,1.4743099960895498,9,4
SUR,Suriname,Suriname,Ecosystem Condition,2.0,2.1866231647634584,1.4781995518506466,7,1
SDS,South Sudan,South Sudan,Ecosystem Condition,4.0,5.099984953355402,2.4417548436720153,10,1
SDN,Sudan,Sudan,Ecosystem Condition,4.0,4.712710183260911,2.291937705842569,10,1
LKA,Sri Lanka,Sri Lanka,Ecosystem Condition,5.0,5.188410949164593,0.42418119067796833,6,4
ESP,Spain,Spain,Ecosystem Condition,8.0,7.778825076720737,1.3949660941615811,10,3
KOR,South Korea,South Korea,Ecosystem Condition,7.0,6.318992989165073,1.11377721605924,9,4
ZAF,South Africa,South Africa,Ecosystem Condition,9.0,8.220673514109807,1.6709020932597454,10,3
SOM,Somalia,Somalia,Ecosystem Condition,5.0,5.342497879347338,1.7625227461298796,10,2
SOL,Somaliland,Somaliland,Ecosystem Condition,5.0,5.274787146388355,1.465390853768656,9,3
SLB,Solomon Islands,Solomon Islands,Ecosystem Condition,4.0,4.451495920217589,0.7296064039899193,9,4
SVK,Slovakia,Slovakia,Ecosystem Condition,6.0,5.823326877555412,0.8523378104729505,9,4
SVN,Slovenia,Slovenia,Ecosystem Condition,5.0,4.98469387755102,1.451909903060967,7,2
SGP,Singapore,Singapore,Ecosystem Condition,6.0,6.136363636363637,0.3431742925123068,7,6
SLE,Sierra Leone,Sierra Leone,Ecosystem Condition,4.0,3.973086900129702,0.859969800979213,8,2
SYC,Seychelles,Seychelles,Ecosystem Condition,5.0,5.0,0.0,5,5
SRB,Republic of Serbia,Republic of Serbia,Ecosystem Condition,8.0,7.721062618595825,1.3207794391503072,9,4
SEN,Senegal,Senegal,Ecosystem Condition,4.0,4.955469726229694,2.063199571585177,9,2
SAU,Saudi Arabia,Saudi Arabia,Ecosystem Condition,4.0,4.824577812952894,1.2374544171308461,9,1
STP,São Tomé and Principe,São Tomé and Principe,Ecosystem Condition,4.0,4.177777777777778,0.3823255674241168,5,4
SMR,San Marino,San Marino,Ecosystem Condition,6.0,6.0,0.0,6,6
WSM,Samoa,Samoa,Ecosystem Condition,3.0,3.0,0.0,3,3
VCT,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Ecosystem Condition,5.0,5.142857142857143,0.3499271061118826,6,5
LCA,Saint Lucia,Saint Lucia,Ecosystem Condition,5.0,5.208333333333333,0.40611643103370687,6,5
KNA,Saint Kitts and Nevis,Saint Kitts and Nevis,Ecosystem Condition,6.0,6.363636363636363,0.4810456929208347,7,6
RWA,Rwanda,Rwanda,Ecosystem Condition,7.0,5.8553990610328635,1.6403742431688266,7,2
RUS,Russia,Russia,Ecosystem Condition,2.0,2.8876651423130744,2.0643713837224396,10,1
ROU,Romania,Romania,Ecosystem Condition,7.0,7.122980207258975,1.2742044392673604,9,4
QAT,Qatar,Qatar,Ecosystem Condition,5.0,4.62257495590829,0.5527405516130374,6,4
PRT,Portugal,Portugal,Ecosystem Condition,7.0,7.398188632104935,1.2407445597227655,10,5
POL,Poland,Poland,Ecosystem Condition,6.0,5.7840160988932015,1.647036732181011,9,2
PHL,Philippines,Philippines,Ecosystem Condition,4.0,4.8192941176470585,1.4554738773377063,10,3
PER,Peru,Peru,Ecosystem Condition,2.0,2.726118058404838,1.7849693972616136,10,1
PRY,Paraguay,Paraguay,Ecosystem Condition,4.0,5.235961828227022,2.6733749771604725,9,2
PNG,Papua New Guinea,Papua New Guinea,Ecosystem Condition,3.0,3.325111652456354,0.9137415428354779,8,2
PAN,Panama,Panama,Ecosystem Condition,4.0,4.3799621928166355,1.0938571671092507,7,2
PLW,Palau,Palau,Ecosystem Condition,6.0,5.5625,0.49607837082461076,6,5
PAK,Pakistan,Pakistan,Ecosystem Condition,6.0,6.105685577747825,2.2966942547405167,10,1
OMN,Oman,Oman,Ecosystem Condition,4.0,4.313202999464381,0.7478247498498946,9,3
NOR,Norway,Norway,Ecosystem Condition,4.0,4.458048597923568,1.6780697731827472,10,1
PRK,North Korea,North Korea,Ecosystem Condition,7.0,6.0471966336858864,1.5422851958287145,9,3
NGA,Nigeria,Nigeria,Ecosystem Condition,5.0,5.069414427013146,2.186134319894448,9,1
NER,Niger,Niger,Ecosystem Condition,4.0,3.7319808283330893,1.8458060724250258,9,1
NIC,Nicaragua,Nicaragua,Ecosystem Condition,3.0,3.5155508697944122,1.5509489303119024,8,2
NZ1,New Zealand,New Zealand,Ecosystem Condition,5.0,5.652203992883969,1.688891003528246,9,2
NL1,Netherlands,Netherlands,Ecosystem Condition,6.0,6.610263858629872,1.7178435314504454,10,4
NL1,Netherlands,Aruba,Ecosystem Condition,5.5,5.5,0.5,6,5
NL1,Netherlands,Curaçao,Ecosystem Condition,5.5,5.5,0.5,6,5
NPL,Nepal,Nepal,Ecosystem Condition,4.0,4.2152917505030185,2.0584217659145314,10,1
NRU,Nauru,Nauru,Ecosystem Condition,7.0,7.0,0.0,7,7
NAM,Namibia,Namibia,Ecosystem Condition,5.0,4.939804047701519,2.2367347663424604,10,2
MOZ,Mozambique,Mozambique,Ecosystem Condition,4.0,4.428680960595854,2.0463294084304264,9,1
MAR,Morocco,Morocco,Ecosystem Condition,7.0,6.209689303696426,1.9999372308072934,10,1
SAH,Western Sahara,Western Sahara,Ecosystem Condition,4.0,4.246462007402569,0.4314555962696809,6,4
MNE,Montenegro,Montenegro,Ecosystem Condition,7.0,6.867356538099718,1.4096486728532116,9,3
MNG,Mongolia,Mongolia,Ecosystem Condition,5.0,4.749796466370531,1.8567857792627052,10,1
MDA,Moldova,Moldova,Ecosystem Condition,7.0,6.923230309072782,2.5142509210597472,10,2
MCO,Monaco,Monaco,Ecosystem Condition,4.0,4.0,0.0,4,4
MEX,Mexico,Mexico,Ecosystem Condition,6.0,5.892255212643562,2.022704115889772,10,2
MUS,Mauritius,Mauritius,Ecosystem Condition,3.0,3.0,0.0,3,3
MRT,Mauritania,Mauritania,Ecosystem Condition,4.0,4.4121530231149695,1.1728351206584926,9,2
MLT,Malta,Malta,Ecosystem Condition,9.0,9.0,0.0,9,9
MLI,Mali,Mali,Ecosystem Condition,4.0,4.688565524367143,1.9694266740054414,10,2
MDV,Maldives,Maldives,Ecosystem Condition,5.0,5.0,0.0,5,5
MYS,Malaysia,Malaysia,Ecosystem Condition,4.0,4.189588921916914,1.4384398939775138,9,2
MWI,Malawi,Malawi,Ecosystem Condition,5.0,4.708569271423179,2.11450396561189,9,1
MDG,Madagascar,Madagascar,Ecosystem Condition,5.0,4.566848348829753,1.0501362370656737,10,3
MKD,North Macedonia,North Macedonia,Ecosystem Condition,7.0,6.938915218536072,0.34719531128167486,8,5
LUX,Luxembourg,Luxembourg,Ecosystem Condition,7.0,7.065134099616858,0.24676233238474513,8,7
LTU,Lithuania,Lithuania,Ecosystem Condition,6.0,5.474452554744525,1.64963238914544,9,2
LIE,Liechtenstein,Liechtenstein,Ecosystem Condition,7.0,7.0,0.0,7,7
LBY,Libya,Libya,Ecosystem Condition,3.0,3.297677013003614,1.5335703069502757,8,1
LBR,Liberia,Liberia,Ecosystem Condition,3.0,3.7644740083764474,1.273494372283391,8,2
LSO,Lesotho,Lesotho,Ecosystem Condition,9.0,8.117788461538462,1.118279462053864,10,6
LBN,Lebanon,Lebanon,Ecosystem Condition,7.0,7.561576354679803,0.8633581727660599,9,7
LVA,Latvia,Latvia,Ecosystem Condition,4.0,3.987892924580695,2.0107917312624166,9,2
LAO,Laos,Laos,Ecosystem Condition,5.0,5.060074976569822,1.9694596983137231,9,2
KGZ,Kyrgyzstan,Kyrgyzstan,Ecosystem Condition,8.0,6.868522137610351,2.1509903919942945,10,2
KWT,Kuwait,Kuwait,Ecosystem Condition,5.0,5.420560747663552,1.0854809277184756,7,3
KIR,Kiribati,Kiribati,Ecosystem Condition,3.0,4.634146341463414,2.0333331707967153,8,3
KEN,Kenya,Kenya,Ecosystem Condition,4.0,3.855330764290302,1.6651077978871842,8,1
JOR,Jordan,Jordan,Ecosystem Condition,5.0,5.514925373134329,1.0854918476814612,9,2
JPN,Japan,Japan,Ecosystem Condition,5.0,5.714279971054113,1.0574170841518205,9,3
JAM,Jamaica,Jamaica,Ecosystem Condition,4.0,4.06508875739645,0.2696043964472075,6,4
ITA,Italy,Italy,Ecosystem Condition,7.0,6.600912346521146,1.189267111189712,9,2
IS1,Israel,Palestine,Ecosystem Condition,7.0,6.805405405405406,0.9472423548858552,9,4
IRL,Ireland,Ireland,Ecosystem Condition,6.0,6.2386533665835415,1.5079679253502627,10,4
IRQ,Iraq,Iraq,Ecosystem Condition,6.0,6.177747989276139,2.226559429526227,10,2
IRN,Iran,Iran,Ecosystem Condition,5.0,5.555368412297391,1.784301516532049,10,1
