SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
FI1,Finland,Finland,Protected,6.0,5.783868534910491,2.6269900874860004,10,1
FJI,Fiji,Fiji,Protected,3.0,3.0931603773584904,0.5112419328475946,6,1
ETH,Ethiopia,Ethiopia,Protected,3.0,4.445932325413967,3.299533354311507,10,1
EST,Estonia,Estonia,Protected,8.0,7.94837149765325,0.38978910993933324,10,3
ERI,Eritrea,Eritrea,Protected,3.0,4.264479110632957,2.7114832711676162,10,1
GNQ,Equatorial Guinea,Equatorial Guinea,Protected,8.0,7.328792007266122,2.433675580929996,10,1
SLV,El Salvador,El Salvador,Protected,6.0,6.056478405315614,0.5070047554704599,8,1
EGY,Egypt,Egypt,Protected,3.0,3.3218723952413427,2.4343625090408114,10,1
ECU,Ecuador,Ecuador,Protected,6.0,5.319208512226993,2.303796180715561,10,1
DOM,Dominican Republic,Dominican Republic,Protected,8.0,7.8668430335097,1.5983052361544836,10,3
DMA,Dominica,Dominica,Protected,8.0,8.0,0.0,8,8
DJI,Djibouti,Djibouti,Protected,3.0,2.4968354430379747,1.2482014513756843,10,1
DN1,Denmark,Greenland,Protected,10.0,6.906553916636917,4.109735349926076,10,1
DN1,Denmark,Denmark,Protected,8.0,7.938171569490929,0.4274569369609274,10,6
CZE,Czechia,Czechia,Protected,6.0,6.218281210272057,0.9660003991522617,8,3
CYN,Northern Cyprus,Northern Cyprus,Protected,3.0,3.6995515695067263,1.6414883806603164,10,3
CYP,Cyprus,Cyprus,Protected,8.0,7.848314606741573,1.9587092952426066,10,3
HRV,Croatia,Croatia,Protected,6.0,6.172217353198948,0.7720803419481633,10,3
CIV,Ivory Coast,Ivory Coast,Protected,6.0,5.884590211620973,2.0082341707237235,10,1
CRI,Costa Rica,Costa Rica,Protected,8.0,7.868432869330938,1.0528151648380457,10,3
COD,Democratic Republic of the Congo,Democratic Republic of the Congo,Protected,1.0,3.280650330642217,2.957412576328611,10,1
COG,Republic of the Congo,Republic of the Congo,Protected,6.0,5.041847041847042,2.7957265730929994,10,1
COM,Comoros,Comoros,Protected,6.0,6.0,0.0,6,6
COL,Colombia,Colombia,Protected,6.0,5.318926107555481,3.1136559442744955,10,1
CH1,China,China,Protected,1.0,1.6260953111140695,1.6784375903610027,10,1
CH1,China,Macao S.A.R,Protected,1.0,1.0,0.0,1,1
CH1,China,Hong Kong S.A.R.,Protected,6.0,5.836734693877551,0.36960755665867,6,5
CHL,Chile,Chile,Protected,6.0,5.544921242595661,3.158046061018675,10,1
TCD,Chad,Chad,Protected,1.0,3.0683248166301667,3.247248729561504,10,1
CAF,Central African Republic,Central African Republic,Protected,3.0,3.773116568137032,3.3764752999943215,10,1
CPV,Cabo Verde,Cabo Verde,Protected,1.0,1.0,0.0,1,1
CAN,Canada,Canada,Protected,1.0,3.6923489834461583,3.490063443483037,10,1
CMR,Cameroon,Cameroon,Protected,3.0,4.316537663783073,3.4145942407544174,10,1
KHM,Cambodia,Cambodia,Protected,8.0,7.814661654135338,2.428601621901589,10,1
MMR,Myanmar,Myanmar,Protected,3.0,3.215733349962584,2.8824692088680868,10,1
BDI,Burundi,Burundi,Protected,3.0,3.7508771929824563,2.3651803689995594,10,1
BFA,Burkina Faso,Burkina Faso,Protected,4.0,4.803502919099249,3.0673704875467926,10,1
BGR,Bulgaria,Bulgaria,Protected,8.0,7.453234115626789,1.140232963886267,10,3
BRN,Brunei,Brunei,Protected,8.0,7.635593220338983,1.2258878086007994,8,1
BRA,Brazil,Brazil,Protected,6.0,4.716855824229517,2.7219752201152887,10,1
BWA,Botswana,Botswana,Protected,6.0,5.230647431386347,3.761059722378958,10,1
BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Protected,3.0,4.623901164172012,2.400781706408494,8,1
BOL,Bolivia,Bolivia,Protected,6.0,4.638319610553519,2.201974858125433,10,1
BTN,Bhutan,Bhutan,Protected,8.0,8.00943841434639,2.350967111122675,10,1
BEN,Benin,Benin,Protected,6.0,5.852566653402308,2.335633409640356,10,1
BLZ,Belize,Belize,Protected,8.0,7.670172084130019,1.4539487239903515,10,1
BEL,Belgium,Belgium,Protected,6.0,6.462719298245614,1.5735481429874514,8,3
BLR,Belarus,Belarus,Protected,6.0,5.8194048104362,2.2047456811519526,10,1
BRB,Barbados,Barbados,Protected,8.0,8.0,0.0,8,8
BGD,Bangladesh,Bangladesh,Protected,3.0,2.579952968841858,1.9956413994211935,8,1
