SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
IDN,Indonesia,Indonesia,Provisioning Services,8.0,7.225628721229894,1.0328232199429814,10,3
IND,India,India,Provisioning Services,8.0,7.666520582051917,1.4533713342988812,10,4
ISL,Iceland,Iceland,Provisioning Services,8.0,8.274956807551304,0.6305373080282105,10,7
HUN,Hungary,Hungary,Provisioning Services,5.0,5.321271799738996,1.2452303576162531,8,4
HND,Honduras,Honduras,Provisioning Services,7.0,6.775294117647059,0.864380891308638,10,4
HTI,Haiti,Haiti,Provisioning Services,7.0,7.100318471337579,0.3307007044154093,9,7
GUY,Guyana,Guyana,Provisioning Services,8.0,7.167876689377862,1.3786471926295114,10,4
GNB,Guinea-Bissau,Guinea-Bissau,Provisioning Services,7.0,6.960854092526691,0.6858233875601883,8,5
GIN,Guinea,Guinea,Provisioning Services,6.0,5.7904123808625085,1.3007465825335802,8,4
GTM,Guatemala,Guatemala,Provisioning Services,7.0,6.71013018714402,0.7557664833502608,8,4
GRD,Grenada,Grenada,Provisioning Services,8.0,8.307692307692308,0.46153846153846156,9,8
GRC,Greece,Greece,Provisioning Services,9.0,8.260547824166114,1.0694033648476753,10,5
GHA,Ghana,Ghana,Provisioning Services,6.0,6.458040593286495,1.332062630799499,10,5
DEU,Germany,Germany,Provisioning Services,5.0,5.110692056124064,0.7929166288222733,10,4
GEO,Georgia,Georgia,Provisioning Services,8.0,7.44061375260466,0.9558478364591515,10,4
GMB,Gambia,Gambia,Provisioning Services,7.0,6.657836644591612,1.2780751599946554,9,5
GAB,Gabon,Gabon,Provisioning Services,8.0,7.418223443223443,1.1143820679177179,10,4
FR1,France,France,Provisioning Services,5.0,5.810737869652598,1.4824883059513534,10,4
